dv,score
"[ 7.30868431 10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.228162672
"[ 7.3086843  10.00000001 -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.231006611
"[ 7.3086843  10.         -4.99999999 10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.226383146
"[ 7.3086843  10.         -5.         10.00000001 -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.231063444
"[ 7.3086843  10.         -5.         10.         -4.99999999 10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.226383144
"[ 7.3086843  10.         -5.         10.         -5.         10.00000001
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.230463445
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.00000001 -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.230913445
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -4.99999999 -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.226083145
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -4.99999999 10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.226533145
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.00000001 10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.230463445
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.00000001 10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.230313445
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.00000001
 -5.         -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.230913445
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -4.99999999 -5.         10.         -5.         10.         -5.
 10.         -5.        ]",10652140.226083145
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -4.99999999 10.         -5.         10.         -5.
 10.         -5.        ]",10652140.226533145
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.00000001 -5.         10.         -5.
 10.         -5.        ]",10652140.231063444
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -4.99999999 10.         -5.
 10.         -5.        ]",10652140.226383146
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.00000001 -5.
 10.         -5.        ]",10652140.231063446
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -4.99999999
 10.         -5.        ]",10652140.226383144
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.00000001 -5.        ]",10652140.231063446
"[ 7.3086843  10.         -5.         10.         -5.         10.
 10.         -5.         -5.         10.         10.         10.
 -5.         -5.         10.         -5.         10.         -5.
 10.         -4.99999999]",10652140.226683265
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",66052.34386346502
"[ 1.81932453  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34386182138
"[ 1.81932452  3.53805211  1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34401502495
"[ 1.81932452  3.5380521   1.84435833 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34386969461
"[ 1.81932452  3.5380521   1.84435832 -0.33400603  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34385821503
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.7941725  -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34389813947
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.14135969
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34386849476
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396582  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34418354977
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345402  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34382694036
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.3915279   2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34386025595
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742817  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.3439122574
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660728  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34384806931
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697186
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34397916656
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995071  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34383400339
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235506  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34386432162
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.1379502   0.01400431  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.34386155345
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400432  1.42205806  0.81261359
  0.26905769  6.10151616]",66052.3438633556
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205807  0.81261359
  0.26905769  6.10151616]",66052.34387319787
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.8126136
  0.26905769  6.10151616]",66052.34386231385
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.2690577   6.10151616]",66052.3438561791
"[ 1.81932452  3.5380521   1.84435832 -0.33400604  1.79417249 -1.1413597
  4.32396581  0.54345401  0.39152789  2.31742816  0.57660727  2.84697185
 -1.60995072  1.04235505  0.13795019  0.01400431  1.42205806  0.81261359
  0.26905769  6.10151617]",66052.34387552326
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",9001.794231170683
"[ 1.52295882  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794233303299
"[ 1.52295881  1.97104272  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794249125844
"[ 1.52295881  1.97104271  1.52173468 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794243641289
"[ 1.52295881  1.97104271  1.52173467 -0.50786424  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794227570608
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042475 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794246530222
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905085
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794227923063
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816549  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.79423778041
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108255  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.79423170408
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251316  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.79422720236
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450075  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.7942454707
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.29432881  1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794225456018
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.53210961
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794255746147
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924424  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794222449698
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711458 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794236197144
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263893  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794228663437
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490913  0.86778596  0.92822557
 -0.20659405  6.62652843]",9001.794230781954
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778597  0.92822557
 -0.20659405  6.62652843]",9001.79423214441
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822558
 -0.20659405  6.62652843]",9001.794235485704
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659404  6.62652843]",9001.794234450892
"[ 1.52295881  1.97104271  1.52173467 -0.50786425  1.28042474 -0.95905086
  1.43816548  1.10108254  0.65251315  1.51450074  0.2943288   1.5321096
 -1.18924425  1.07711457 -0.16263894  0.27490912  0.86778596  0.92822557
 -0.20659405  6.62652844]",9001.79424433838
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",7130.672718881522
"[ 1.48795058  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672721650703
"[ 1.48795057  1.7503688   1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672729654314
"[ 1.48795057  1.75036879  1.39485112 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672729127561
"[ 1.48795057  1.75036879  1.39485111 -0.48762893  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672715706478
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.1202079  -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672730488031
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098857
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672716123031
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968318  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672723278191
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.10969971  0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672719894675
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704059  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672715454397
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878329  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672728353074
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821769  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672714436293
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069766
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672734162289
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486637  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672712966618
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295118 -0.15460937  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.672723641615
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460936  0.28985737  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.67271657971
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985738  0.83786037  0.89212361
 -0.26275487  6.50655684]",7130.6727185251975
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786038  0.89212361
 -0.26275487  6.50655684]",7130.672719748811
"[ 1.48795057  1.75036879  1.39485111 -0.48762894  1.12020789 -0.94098858
  1.32968317  1.1096997   0.70704058  1.33878328  0.33821768  1.24069765
 -1.08486638  1.03295117 -0.15460937  0.28985737  0.83786037  0.89212362
 -0.26275487  6.50655684]",7130.67272303734
